id,sett_prod,anno,imballo,lotto,desc1,desc2,desc3,q_iniz,mov,magazzino,mv,mo,cv,co,ce,contratto,acquirente,created_at,updated_at,rt,lotto_padre,anno_raccolta,conto_lavoro
202,49,2025,BIG 42,FA12/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.002,0.0266,0,0.0266,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.006,,2025,false
203,49,2025,BIG 43,FA12/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0233,0,0.03,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.004,,2025,false
204,50,2025,BIG 49,FA12/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0233,0,0.0366,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.004,,2025,false
205,50,2025,BIG 53,FA12/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.003,0.0266,0,0.0433,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.015,,2025,false
206,17,2026,BIG 56,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0233,0,0.04,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.009,,2025,false
207,17,2026,BIG 57,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0266,0,0.0566,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.007,,2025,false
208,17,2026,BIG 58,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0166,0,0.03,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.005,,2025,false
209,17,2026,BIG 59,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.002,0.03,0,0.0533,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.017,,2025,false
210,17,2026,BIG 60,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.003,0.03,0,0.0433,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.004,,2025,false
211,18,2026,BIG 61,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,981,0,Fabbrica,0.001,0.0466,0,0.07,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
212,18,2026,BIG 62,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.002,0.05,0,0.0733,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.008,,2025,false
213,18,2026,BIG 63,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.0633,0,0.0633,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.009,,2025,false
214,18,2026,BIG 64,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.003,0.0666,0,0.0933,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.007,,2025,false
215,18,2026,BIG 65,FA04/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.06,0,0.0466,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.022,,2025,false
216,19,2026,BIG 66,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.0666,0,0.0666,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.014,,2025,false
217,19,2026,BIG 67,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.002,0.0633,0,0.0633,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.005,,2025,false
218,19,2026,BIG 68,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.003,0.06,0,0.05,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.017,,2025,false
219,19,2026,BIG 69,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.003,0.0566,0,0.0533,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.01,,2025,false
220,19,2026,BIG 70,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.0533,0,0.0466,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.019,,2025,false
221,19,2026,BIG 71,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.002,0.06,0,0.06,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.015,,2025,false
222,19,2026,BIG 72,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.04,0,0.0533,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.003,,2025,false
223,21,2026,BIG 73,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.05,0,0.0666,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.012,,2025,false
224,21,2026,BIG 74,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.008,0.0533,0,0.0533,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.014,,2025,false
225,21,2026,BIG 75,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.0733,0,0.0666,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.015,,2025,false
226,21,2026,BIG 76,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.005,0.0466,0,0.0833,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.015,,2025,false
227,21,2026,BIG 77,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.005,0.0666,0,0.0366,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.013,,2025,false
228,21,2026,BIG 78,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.005,0.0566,0,0.0366,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.031,,2025,false
229,23,2026,BIG 79,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.005,0.0733,0,0.0633,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.036,,2025,false
230,23,2026,BIG 80,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.007,0.05,0,0.0766,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.019,,2025,false
231,23,2026,BIG 81,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.008,0.0433,0,0.05,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.01,,2025,false
232,23,2026,BIG 82,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.006,0.06,0,0.0666,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.012,,2025,false
233,23,2026,BIG 83,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.07,0,0.0566,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.011,,2025,false
234,23,2026,BIG 84,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.007,0.04,0,0.0533,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.009,,2025,false
235,23,2026,BIG 85,FA05/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.003,0.0266,0,0.07,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.008,,2025,false
236,23,2026,BIG 86,FA06/2026,CONVENZIONALI,SGUSCIATE,13/15,552,0,Fabbrica,0.004,0.03,0,0.0666,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0.044,,2025,false
237,46,2025,BIG BAG N° 3,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.02,0,0.06,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
238,46,2025,BIG BAG N° 6,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.02,0,0.0966,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
239,46,2025,BIG BAG N° 7,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.002,0.0333,0,0.1266,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
240,46,2025,BIG BAG N° 8,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0266,0,0.1,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
241,46,2025,BIG BAG N° 9,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.002,0.0233,0,0.08,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
242,46,2025,BIG BAG N° 10,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.02,0,0.1433,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
243,46,2025,BIG BAG N° 11,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0233,0,0.1133,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
244,46,2025,BIG BAG N° 12,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.002,0.03,0,0.0933,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
245,46,2025,BIG BAG N° 15,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.02,0,0.0333,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
246,46,2025,BIG BAG N° 16,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.02,0,0.0433,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
416,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,885,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
247,46,2025,BIG BAG N° 17,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0233,0,0.05,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
248,46,2025,BIG BAG N° 21,SO112025,CONVENZIONALI,SGUSCIATE,13/15,600,0,Fabbrica,0.001,0.02,0,0.0333,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
249,46,2025,BIG BAG N° 21,SO112025,CONVENZIONALI,SGUSCIATE,13/15,400,0,Fabbrica,0.001,0.02,0,0.0333,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
250,46,2025,BIG BAG N° 24,SO112025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0166,0,0.0333,0,,,2026-06-23T14:23:25.884887+00:00,2026-06-23T14:23:25.884887+00:00,0,,2025,false
374,22,2025,BIG BAG 5,SG05/2025,GIFFONI,SGUSCIATE,9/11,1000,0,Fabbrica,0.003,0.015,0,0.025,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
375,22,2025,BIG BAG 6,SG05/2025,GIFFONI,SGUSCIATE,9/11,1000,0,Fabbrica,0.004,0.03,0,0.01,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
376,22,2025,BIG BAG 7,SG05/2025,GIFFONI,SGUSCIATE,9/11,1000,0,Fabbrica,0.002,0.02,0,0.015,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
377,6,2025,BIG BAG N.5,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0166,0,0.1366,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
378,6,2025,BIG BAG N.7,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.02,0.0966,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
379,6,2025,BIG BAG N.9,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0066,0,0.0833,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
380,6,2025,BIG BAG N.13,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.02,0,0.0866,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
381,6,2025,BIG BAG N.16,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0166,0,0.0866,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
382,7,2025,sacchi kg 25,SO022025,CONVENZIONALI,SGUSCIATE,13/15,700,0,Vignanello,0,0.0233,0,0.11,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
383,11,2025,BIG BAG N.5,SO032025,CONVENZIONALI,SGUSCIATE,13/15,680,0,Fabbrica,0.002,0.0266,0,0.1133,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
384,24,2025,BIG BAG N. 2,SO062025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.005,0,0.025,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
385,24,2025,BIG BAG N. 3,SO062025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.02,0,0.01,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
386,4,2025,BIG 107,FA01/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0233,0,0.04,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
387,4,2025,BIG 45,FA01/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0166,0,0.0433,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
388,4,2025,BIG 49,FA01/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.01,0,0.0433,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
389,5,2025,BIG 54,FA02/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0233,0,0.0666,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
390,11,2025,BIG 75,FA03/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.01,0,0.0466,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
391,17,2025,BIG 77,FA03/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0133,0,0.0733,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
392,17,2025,BIG 78,FA03/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0266,0,0.04,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
393,17,2025,BIG 85,FA04/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0266,0,0.0566,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
394,23,2025,BIG 101,FA06/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0166,0,0.0566,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
395,23,2025,BIG 102,FA06/2025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.03,0,0.0433,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
396,12,2026,BIG BAG,SO11/2024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.055,0,0,0,0.005,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
397,12,2026,BIG BAG,SO102024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.1066,0,0,0,0.003,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
398,12,2026,BIG BAG,SO102024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.068,0,0,0,0.003,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
399,12,2026,BIG BAG,SO112024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.074,0,0,0,0.003,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
400,12,2026,BIG BAG,SO112024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.068,0,0,0,0.002,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
401,12,2026,BIG BAG,SO112024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.086,0,0,0,0.003,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
402,26,2025,BIG BAG N°8,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.029,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
403,26,2025,BIG BAG N°9,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.036,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
404,26,2025,BIG BAG N°11,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.026,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
405,26,2025,BIG BAG N°12,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.08,0,0,0,0.001,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
406,26,2025,BIG BAG N°13,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.086,0,0,0,0.002,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
407,26,2025,BIG BAG N°14,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.073,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
408,26,2025,BIG BAG N°15,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.057,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
409,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,897,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
410,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,950,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
411,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,341,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
412,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,526,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
413,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,1000,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
414,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,540,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
415,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,490,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
251,16,2026,BIG BAG N° 1,SO042026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0233,0,0.07,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
252,16,2026,BIG BAG N° 2,SO042026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.02,0,0.095,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
253,16,2026,BIG BAG N° 3,SO042026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.02,0,0.095,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
254,16,2026,BIG BAG N° 4,SO042026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.015,0,0.085,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
255,17,2026,BIG BAG N° 6,SO042026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.015,0,0.095,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
256,17,2026,BIG BAG N° 7,SO042026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.03,0,0.1,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
257,17,2026,BIG BAG N° 8,SO042026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.003,0.035,0,0.11,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
258,17,2026,BIG BAG N° 9,SO042026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.003,0.0366,0,0.113,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
259,22,2026,BIG BAG N° 1,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.02,0,0.0333,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
260,22,2026,BIG BAG N° 2,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.003,0.0266,0,0.0533,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
261,22,2026,BIG BAG N° 3,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.007,0.03,0,0.0933,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
262,22,2026,BIG BAG N° 4,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.03,0,0.0733,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
263,22,2026,BIG BAG N° 5,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.05,0,0.0866,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
264,22,2026,BIG BAG N° 6,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.009,0.0166,0,0.07,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
265,22,2026,BIG BAG N° 7,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.002,0.02,0,0.0666,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
266,22,2026,BIG BAG N° 8,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.006,0.05,0,0.0933,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
267,22,2026,BIG BAG N° 9,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.0366,0,0.0866,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
268,22,2026,BIG BAG N° 10,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.0333,0,0.0933,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
269,22,2026,BIG BAG N° 11,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.007,0.0166,0,0.0966,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
270,22,2026,BIG BAG N° 12,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.004,0.04,0,0.06,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
